,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_nan,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
90,2020-12-12,38200,24520,60028,6629,8841,138,1330160,124521,114,3191,52,1202,558,217,19525,816,277883,107635,6043,87025,417503,269,135922,0,4279,2972,400,126092,65289,9940,6078287,147,81757,2858,85406,640,10922,307,23851,373898,1924,1603,543086,986,940,583,460,180,1972,261,145,165,367,936,1266,6114,63636,1016,313,675,934,155,287,46,75,18,481,841,1309,218,792,295,1,977,210,1290,1310425,606,4988,12465,112622,21261,144691,8371,2057,503017,506,18,78236,699,5612,76,119616,174188,104710,37667,5058,564,10626,6331,92449,35,20000,9995,4842,2242,98,2964,32,8037,127,14,675,0,152555,9182,3645,154241,975931,51676,93764,41,117615,2337,12657,5044,8241,15,51410,79769,5346,9357464,501376,800853,505669,23364,335243,1076891,7799,147368,213344,156848,72596,31814,33064,141825,69794,33,1866,98584,1319,1358,59839,1296,38768,31678,7,16992,5491,68084,12659,3566,9079,4,8022,478,911965,107733,596,384,29614,353098,14795,14582,234231,4890,165,1708,1075,0,2015,4225,1276,65850,48726,17998,117327,383000,160641,601,65852,916335,409433,840541,268453,138347,451477,2066710,5892,23,197,81,2,1575,947,350347,16059,0,182,1850,58197,95416,72290,5,3529,760118,3043,150376,23304,12227,5221,0,291500,4319,601,12050,183,3923,30,2745,6126,84218,1581565,9744,513249,163048,3,233,72,267,1088,17,1028,344,12,741,0,6246605,6155,72084,1,102289,1238,83123,1383,17339,9359
91,2020-12-13,38250,24820,60457,6629,8898,138,1335317,125169,114,3191,52,1203,558,217,19525,816,281106,111918,6069,87182,420896,269,138464,0,4321,2972,403,126221,65758,9940,6138349,147,83720,2910,86795,640,10962,309,23851,378653,1924,1607,544832,986,940,583,463,180,1973,261,145,165,367,936,1266,6202,63636,1016,313,675,934,155,287,46,75,18,482,841,1313,218,792,295,1,977,210,1290,1314836,606,4988,12465,112622,21298,148211,8434,2057,504666,506,18,79394,699,5618,83,120481,177951,104875,37667,5058,564,11037,6379,93890,38,20000,9995,4842,2242,98,2964,32,8037,127,14,675,0,153659,9182,3647,158183,990707,51676,93764,41,117923,2337,12657,5073,8241,15,51478,80752,5366,9388159,505836,812270,507446,23364,337186,1093161,7954,149130,218467,157701,73028,32102,33600,142094,70450,33,16778,101334,1319,1358,60895,1296,38893,31678,7,16992,5491,69393,12706,3591,9169,4,8076,478,918681,108901,597,384,30493,356023,14818,14684,235731,4896,165,1736,1075,0,2015,4225,1292,66090,49414,17998,118048,384719,162105,601,66543,916335,418687,858895,271322,138490,457360,2086887,5955,23,203,81,2,1575,950,350549,16094,0,182,1850,58208,97068,73377,5,3529,761011,3043,150376,23793,12313,5224,0,291500,4376,606,12133,183,3940,30,2771,6145,84741,1603780,9826,520912,163679,4,233,72,267,1291,17,1032,344,12,741,0,6298082,6358,72243,1,102289,1241,85110,1383,17388,9451
92,2020-12-14,38252,24820,60888,6706,8924,138,1340120,125966,114,3191,58,1204,559,217,19525,821,284174,114841,6070,87332,423845,272,139785,0,4414,2972,404,126439,66486,10456,6158049,147,85578,2940,88131,640,11036,312,23851,385021,1924,1608,546538,986,940,583,469,180,1973,261,145,165,367,936,1266,6266,63636,1016,314,675,934,155,287,46,75,18,482,841,1319,220,794,295,1,977,210,1290,1321469,606,4988,12653,118511,21318,151884,8484,2057,505922,506,18,80564,699,5622,83,121007,177951,105132,38087,5058,564,11121,6416,95225,38,20000,9995,4842,2242,98,2964,35,8037,127,14,675,0,154311,9204,3647,161681,1012077,51761,93764,41,118217,2337,12713,5077,8280,15,51688,82546,5392,9422636,510957,823231,509474,23364,338418,1115617,8098,150791,222654,158705,73452,32559,34155,142357,70450,34,16869,103057,1340,1358,61453,1351,38957,33367,7,16992,5491,70597,12731,3630,9319,4,8118,489,927754,110179,605,384,31138,359065,15006,14837,236573,4903,165,1777,1099,0,2015,4225,1294,66314,50046,17998,118287,386333,163334,601,67242,918352,418723,869155,274277,138719,460780,2105414,5996,23,240,81,2,1608,952,350792,16159,0,182,1851,58210,98585,73760,5,3529,762746,3043,150376,24309,12452,5227,0,308300,4432,606,12172,183,3949,30,2789,6180,84741,1631944,9921,526101,164349,4,238,72,267,1317,17,1036,344,12,741,0,0,6593,72368,1,103037,1246,87057,1384,17409,9554
93,2020-12-15,38336,25876,61307,6706,8990,138,1344300,127452,114,3192,58,1204,559,217,19525,821,287750,119005,6081,87490,426729,273,141443,0,4514,2972,408,126720,67649,10456,6206483,147,87935,2940,89418,640,11055,319,23851,391435,1924,1611,548190,986,940,583,471,180,1973,261,145,165,367,936,1266,6345,63637,1016,315,675,934,155,287,46,75,18,483,841,1323,220,794,295,1,977,211,1290,1328430,606,4988,12773,121031,21335,155079,8592,2057,511798,506,18,82099,699,5628,83,121323,177951,105450,38260,5061,564,11669,6476,96307,38,20000,9995,4842,2242,98,2964,35,8037,127,14,675,0,155751,9204,3653,164786,1031721,51965,93764,41,118793,2378,12713,5144,8280,15,52392,83115,5401,9456449,516656,833276,511639,23364,338784,1141406,8212,153363,226245,159985,73979,32947,34637,142599,71270,34,17477,104207,1398,1358,62144,1366,41665,33486,7,16992,5659,71681,12760,3697,9420,4,8248,489,938089,111314,609,384,32097,362911,15117,14981,238569,4911,166,1889,1111,0,2032,4225,1329,66494,50852,17998,118505,388598,164855,601,67953,920306,418867,879748,280038,138919,465050,2129806,6036,23,240,81,2,1685,952,350993,16243,0,184,1853,58233,100303,75017,5,3529,764977,3043,150376,24867,12667,5231,0,311500,4494,611,12212,183,3977,30,2821,6204,86801,1661191,10005,542672,165023,4,247,72,277,1339,17,1040,344,12,741,0,0,6895,72522,1,103271,1252,88967,1384,17487,9599
94,2020-12-16,38475,26381,61700,6819,9194,141,1347914,128694,114,3192,59,1209,559,217,19525,821,291042,122859,6087,87690,429351,274,143373,0,4628,2972,409,126950,68245,10456,6239192,148,90510,3088,90453,640,11106,324,23851,397217,1924,1620,549852,986,940,584,473,180,1973,261,145,165,367,936,1267,6439,63637,1016,322,675,934,155,287,46,75,18,483,841,1329,220,797,296,1,977,211,1290,1336166,606,4988,12859,122947,21364,157773,8658,2057,518423,512,18,83801,699,5628,83,121988,177951,105719,38481,5061,564,12117,6531,97969,38,22500,9995,4842,2242,98,2964,35,8037,127,14,675,0,156975,9223,3653,167281,1056477,52048,93764,41,119288,2378,12727,5185,8280,15,52945,83940,5421,9489740,521984,844430,513405,23364,341217,1175901,8371,155391,230274,160889,74403,33610,34956,142909,71270,36,18153,104207,1423,1406,62720,1377,43379,33920,7,16992,5661,72733,12786,3702,9516,4,8281,489,945673,112677,611,384,32550,366835,15241,15196,238569,4919,166,1945,1122,0,2032,4225,1329,66775,51493,17998,118736,396591,166600,601,68658,924120,419282,892650,283719,139042,469499,2155842,6057,23,246,82,2,1694,955,351192,16349,0,184,1854,58238,101584,77453,5,3529,774585,3043,150376,25652,12753,5239,0,311500,4548,612,12253,183,3989,30,2852,6230,87884,1691113,10070,555675,165749,4,250,72,281,1339,17,1046,344,12,741,0,0,7142,72810,1,103492,1252,90952,1384,17635,9702
95,2020-12-17,38505,26898,62089,6875,9266,141,1352556,129990,114,3192,59,1213,559,217,19524,821,294315,127064,6098,87846,431590,278,145397,0,4779,2972,409,127155,69495,10535,6301547,148,93728,3311,91537,640,11137,341,23851,403667,1924,1626,551200,986,940,584,475,180,1973,261,145,165,367,936,1267,6534,63637,1016,322,676,934,155,287,46,75,18,485,841,1332,220,797,296,1,977,211,1290,1343819,610,4988,13010,124907,21401,161563,8770,2057,522649,512,18,85662,699,5635,83,122205,177951,105919,38481,5064,572,12533,6579,99751,38,22500,9995,4842,2242,98,2964,35,8037,127,14,675,0,158170,9223,3654,169282,1078944,52266,93764,41,119748,2378,12773,5197,8310,15,53499,86954,5423,9520827,526979,856513,515321,23364,342985,1203814,8525,158131,233390,161561,74999,33982,34956,143113,71656,36,19072,106712,1435,1406,63231,1395,45113,34609,7,16992,5661,74030,12828,3718,9670,4,8372,489,953762,114230,611,473,33049,369998,15257,15373,240363,4919,166,2105,1134,0,2034,4225,1373,67110,52413,17998,119009,399852,168238,601,69351,924120,419902,903349,287028,139243,477139,2181696,6089,24,246,82,2,1703,955,351365,16384,0,184,1854,58252,102737,79193,5,3566,780313,3043,150376,26353,12873,5240,0,311500,4616,616,12295,183,4005,30,2890,6385,87884,1721607,10172,569200,166541,10,255,73,282,1339,17,1050,344,12,741,0,0,7406,72810,1,103741,1263,92979,1384,17680,9836
96,2020-12-18,38540,27426,62487,6919,9345,141,1356755,131213,114,3192,59,1214,559,217,19524,821,297424,131252,6109,88003,433614,280,147316,0,4779,2972,422,127540,70249,10535,6322955,148,96622,3403,92916,640,11164,345,23851,410988,1924,1630,552289,986,940,584,477,180,1977,261,145,165,367,936,1268,6628,63637,1016,324,677,934,155,287,46,75,18,485,841,1336,220,798,296,1,977,211,1290,1354021,610,4988,13010,125488,21420,165915,8912,2057,527062,516,18,87560,699,5641,83,122406,177951,106157,38481,5064,572,12922,6624,100859,42,22500,9995,4842,2242,98,2964,35,8219,161,14,780,0,159138,9254,3654,171526,1095982,52331,93764,41,120257,2378,12859,5288,8321,15,54002,89814,5449,9550712,531995,865474,517091,23364,344373,1226086,8668,160630,236550,162074,75274,34334,35792,143355,72051,36,19072,106712,1445,1406,63886,1424,46560,35237,7,16992,5662,75244,12836,3771,9780,4,8426,489,962397,115612,616,509,33491,372725,15365,15626,241392,4928,166,2210,1157,0,2034,4225,1377,67484,52949,17998,119009,404501,170170,601,70101,928219,420666,915576,290690,139384,484948,2207398,6089,24,253,82,2,1733,955,351573,16449,0,184,1854,58265,104560,80935,5,3566,783818,3090,150376,27061,12873,5249,0,311500,4686,619,12333,183,4024,30,2933,6405,87884,1753552,10251,582457,167306,10,261,73,282,1470,17,1054,344,12,741,0,0,7699,72961,1,103975,1266,94556,1384,17729,9894
97,2020-12-19,38613,27831,62869,6963,9518,141,1362617,131931,114,3192,59,1214,559,217,19524,825,300611,135462,6109,88178,435601,280,149353,0,4779,2972,423,127815,70620,10535,6388938,149,98026,3504,94118,687,11215,345,23851,416901,1924,1632,554333,986,940,584,478,180,1979,261,145,165,367,936,1269,6737,63637,1016,326,678,934,155,287,46,75,18,485,841,1346,220,800,296,1,977,211,1290,1362543,610,4988,13310,125488,21451,169768,8976,2057,531622,516,19,89570,699,5649,83,123284,177951,106481,39016,5064,580,13488,6662,102153,42,22500,9995,4842,2242,98,2964,35,8219,161,14,780,0,160053,9254,3656,175842,1107115,52331,93764,41,120715,2378,12905,5305,8336,15,54002,93323,5467,9580402,536260,875943,519005,23364,345590,1249470,8812,163152,239126,162959,75559,34722,36228,143641,72459,36,20534,110535,1445,1406,63886,1424,50587,35237,7,16992,5662,76242,12878,3794,9881,4,8545,489,971115,117002,616,509,33788,375623,15451,15849,242567,4937,172,2249,1159,0,2036,4225,1406,67784,53345,17998,119009,407405,171745,601,70943,930410,421086,927723,294814,139521,493379,2233060,6089,24,253,82,2,1736,958,351722,16493,0,184,1854,58274,106361,82541,5,3566,787782,3090,150376,27552,13024,5263,0,311500,4737,625,12374,183,4041,35,2974,6426,87884,1779068,10360,596218,168129,10,267,74,282,1535,17,1058,344,12,755,0,0,8002,73099,1,104208,1269,96461,1384,17756,9984
98,2020-12-20,39006,28121,63260,6997,9592,143,1368346,132532,114,3192,59,1214,559,221,19524,826,303213,139779,6122,88331,437527,280,151635,0,4779,3061,423,127969,70620,10535,6408517,149,99758,3659,95387,687,11248,345,23851,422175,1924,1632,555956,986,940,584,480,180,1982,261,145,165,367,936,1269,6837,63637,1016,329,679,934,155,287,46,75,18,485,841,1351,220,801,296,1,977,211,1290,1373332,611,4988,13447,125488,21478,173158,9040,2057,533307,518,19,91263,699,5659,83,124276,177951,106817,39142,5064,580,13590,6696,102980,42,22500,9995,4842,2242,98,2964,35,8219,161,14,780,0,160288,9254,3656,180441,1123725,52331,93764,49,120994,2378,12955,5319,8336,15,54267,97443,5478,9606111,541811,885054,520969,23364,348107,1261626,8966,165177,243106,163834,75735,35155,36570,143926,73005,36,21051,112333,1445,1406,64810,1424,50721,35237,7,17147,5663,77309,12895,3839,9978,4,8909,489,978002,118635,621,509,34082,378154,15454,15967,243664,4957,172,2276,1184,0,2037,4225,1418,68303,54034,17998,119574,409085,173508,601,71807,930410,429134,938269,297233,139724,498777,2253826,6091,24,258,85,2,1736,958,351878,16522,0,184,1856,58279,107828,83536,5,3566,793914,3090,150376,28267,13171,5291,0,311500,4786,627,12413,183,4053,31,3017,6457,87884,1800286,10469,602993,168995,10,276,74,282,1535,17,1065,345,12,759,0,0,8327,73242,1,104462,1269,97979,1384,17762,10024
99,2020-12-21,39508,28752,63644,7028,9695,143,1374401,133176,114,3192,62,1215,559,221,19526,827,305658,142807,6127,88542,439694,281,152930,0,8435,3061,430,128308,71548,11147,6469310,149,102666,3758,96685,687,11270,347,23851,429372,1924,1633,557913,986,940,584,482,180,1982,261,145,165,367,936,1270,6910,63637,1016,331,679,934,155,287,46,75,18,485,841,1352,220,801,297,1,977,211,1290,1382340,611,4988,13660,126777,21517,176366,9126,2057,534686,518,19,93214,699,5668,83,124931,181618,107162,39362,5077,597,13677,6761,103681,42,22500,9995,4842,2242,98,2964,35,8219,161,14,780,0,160946,9283,3656,184668,1147943,52675,93764,49,121337,2378,13001,5369,8404,15,54304,102962,5487,9636487,546884,894366,522637,23364,348874,1281258,9113,167357,246168,164774,76060,35928,36775,144142,73005,37,21248,113948,1445,1406,65532,1507,50863,37106,7,17147,5664,78393,12929,3858,10115,4,8909,489,987328,120015,631,541,34569,380134,15733,16041,244743,4969,172,2284,1202,0,2037,4225,1432,68493,55155,17998,119745,410937,174951,601,72721,932295,429207,946017,299603,139927,501896,2273510,6100,25,261,85,2,1767,958,352089,16562,0,184,1856,58287,109807,83977,5,3566,796346,3111,150376,28682,13260,5296,0,311500,4835,627,12455,183,4078,31,3054,6471,87884,1834705,10549,608120,169840,10,276,74,288,1535,17,1069,346,12,759,0,0,8688,73339,1,104799,1269,99547,1384,17818,10112
100,2020-12-22,39585,29249,64020,7073,9729,144,1379726,134586,114,3192,62,1215,559,221,19527,828,309595,147199,6166,88666,441929,284,154807,0,8802,3061,430,128540,72597,11147,6501341,149,105090,3877,97819,687,11275,349,23851,437458,1924,1634,559845,986,941,584,484,180,1986,261,145,165,367,936,1270,6995,63637,1016,331,679,934,155,287,46,75,18,485,841,1358,221,804,297,1,977,211,1290,1394374,615,4988,13736,127618,21536,178880,9219,2057,541012,524,19,95933,699,5676,83,125715,181618,107563,39362,5077,599,14395,6821,104818,44,22500,9995,4842,2242,98,2964,37,8219,161,14,780,0,162540,9283,3659,188408,1171444,52675,93764,49,121936,2386,13001,5385,8408,15,54446,108676,5500,9663382,552722,903998,524344,23364,351187,1301573,9266,169186,249256,165950,76222,36726,36775,144356,73300,37,21816,115124,1445,1406,66076,1542,54197,37221,7,17147,5668,79304,12960,3884,10161,4,9005,496,996302,121402,636,541,35149,382925,15856,16317,245709,4997,172,2360,1214,0,2054,4225,1508,68879,56099,17998,119945,415352,176428,601,73646,936182,429419,954272,304825,140129,508979,2297289,6163,25,263,85,2,1825,958,352249,16592,0,184,1860,58304,110565,87960,5,3605,808241,3111,150376,29300,13524,5323,0,311500,4885,632,12496,183,4095,31,3091,6488,95763,1866815,10646,622519,171451,10,291,74,288,1535,17,1075,346,12,761,0,0,9127,73460,1,104799,1281,101355,1384,17890,10159
101,2020-12-23,39692,29799,64401,7106,9729,146,1384277,135638,114,3192,62,1216,560,221,19527,830,312921,151660,6166,88826,444345,290,157079,0,8933,3061,438,129052,73149,11147,6512717,149,106465,4018,99325,687,11311,349,23851,444166,1924,1638,561794,986,941,584,485,180,1993,261,145,165,367,937,1270,7112,63637,1016,335,679,934,155,287,46,75,18,487,841,1362,221,806,298,1,977,213,1290,1404168,615,4988,13736,128216,21573,180735,9307,2057,546926,526,19,99025,699,5681,83,125965,181618,107961,39362,5078,599,14898,6879,105824,44,26000,9995,4842,2242,98,2964,37,8219,172,14,855,0,163754,9310,3659,191968,1197472,52777,93764,49,122438,2386,13015,5448,8413,15,54806,114631,5506,9693173,558703,914194,525792,23364,351876,1322067,9416,171959,252158,167503,76508,37425,37192,144594,73561,37,22523,116143,1466,1406,66756,1591,55926,37574,7,17147,5675,80014,12983,3927,10293,4,9264,496,1005248,122614,646,584,35482,385895,15856,16892,246661,5008,174,2385,1235,0,2054,4225,1578,69274,56743,17998,120178,417134,178140,601,74573,936182,429972,965178,308446,140264,516423,2321362,6163,25,264,85,2,1846,960,352418,16657,0,184,1866,58322,112627,90100,5,3605,811372,3118,150376,29882,13524,5345,0,311500,4927,635,12536,183,4116,31,3131,6495,97026,1901307,10731,638265,172984,10,321,74,290,1817,17,1075,346,12,761,0,0,9574,73589,1,105249,1281,102942,1384,17969,10259
102,2020-12-24,40359,30276,64777,7171,9729,146,1384277,136766,114,3192,62,1216,560,221,19527,832,315952,155886,6166,88963,446690,291,159437,0,9081,3061,438,129387,73896,11627,6512717,149,107680,4129,99927,687,11366,354,24892,448119,1924,1651,563457,986,941,584,486,180,1995,261,145,165,367,937,1270,7203,63637,1016,336,679,934,155,287,46,75,18,487,841,1367,221,807,298,1,977,213,1290,1417316,626,4988,13982,128842,21629,183532,9378,2057,552444,526,19,102184,699,5690,83,126732,181618,108474,39989,5078,600,15393,6952,106845,44,26000,9995,4842,2242,98,2964,37,8219,172,14,855,0,165121,9310,3659,194705,1220277,52777,93764,49,122965,2386,13039,5478,8413,15,54806,120529,5506,9717834,563980,924685,527341,23364,354674,1344785,9579,174723,254496,168805,76720,38048,37192,144898,73870,37,23402,117311,1466,1406,67661,1591,60559,37574,7,17147,5676,81099,13011,3968,10423,4,9490,496,1015256,123924,659,584,35809,388728,16015,17198,247400,5031,174,2430,1238,0,2054,4225,1579,69651,57434,17998,120441,418958,180045,661,75509,938341,430490,975876,312533,140404,523829,2347700,6203,26,267,85,2,1863,960,352608,16742,0,184,1866,58332,114267,91952,5,3605,822978,3118,150376,30568,13524,5388,0,311500,4997,635,12578,183,4137,31,3186,6503,97776,1935292,10821,654592,174479,10,338,74,290,1898,17,1075,346,12,761,0,0,10040,73746,1,105479,1281,105233,1384,18036,10314
103,2020-12-25,40444,30790,65144,7203,9921,146,1384277,137815,114,3192,62,1217,562,221,19527,832,318154,160245,6166,89152,448803,292,161832,0,9081,3061,444,129754,74667,11627,6512717,149,108866,4329,100940,687,11381,355,24892,448829,1924,1654,565002,986,941,584,486,180,1997,261,145,165,367,937,1270,7317,63637,1016,336,682,934,155,287,46,75,18,487,842,1370,221,809,298,1,977,213,1290,1430709,626,4988,13982,128842,21697,186553,9503,2057,557696,526,19,105425,699,5695,83,127106,181618,108985,39989,5078,600,15543,7016,107599,44,26000,9995,4842,2242,98,2964,37,8496,172,14,855,0,165650,9331,3659,196220,1235968,52777,93764,57,123345,2386,13049,5555,8413,15,55587,123989,5506,9740108,570304,933736,528872,23364,357868,1377109,9737,177637,256312,170515,76811,38532,38658,145130,74177,37,24067,118947,1466,1406,68289,1591,60946,37574,7,17147,5676,82540,13026,4026,10547,4,9787,496,1023916,125212,664,711,36120,391920,16015,17602,248292,5058,174,2463,1238,0,2054,4225,1587,70248,58182,17998,120441,420489,181749,661,75509,940040,430791,984683,315126,140542,530308,2374589,6203,26,267,85,2,1863,963,352815,16785,0,184,1866,58352,115663,91952,5,3605,830251,3118,150376,31339,13524,5417,0,311500,5048,640,12618,183,4152,32,3225,6527,98426,1970803,10905,670437,175865,10,338,74,290,1898,17,1076,346,12,761,0,0,10479,73911,1,105804,1303,106718,1384,18127,10468
104,2020-12-26,40784,31181,65505,7252,9976,146,1402227,138669,114,3194,62,1217,562,221,19528,832,320753,164500,6166,89326,450488,296,164538,0,9081,3061,445,129969,75124,11627,6654189,149,109742,4588,102163,687,11426,356,24892,450669,1924,1654,567376,986,941,584,486,180,1999,261,145,165,367,939,1270,7394,63637,1016,336,682,934,155,287,46,75,18,487,844,1377,221,812,298,1,977,213,1290,1444041,626,5831,13982,128842,21697,189055,9599,2057,563454,530,19,108659,699,5699,83,127866,181618,109462,39989,5078,600,15688,7016,108269,44,26000,9995,4842,2242,98,2964,37,8496,172,14,855,0,165923,9331,3659,200339,1253285,53082,93764,57,123893,2386,13049,5652,8413,15,55704,126482,5506,9761538,576693,942548,530262,23364,359984,1386198,9881,180032,258651,171798,76998,39040,39136,145380,74477,37,24722,120780,1466,1406,68289,1591,61345,37574,7,17147,5680,83414,13050,4204,10550,4,10065,496,1031864,126651,673,711,36373,396095,16109,17851,249132,5076,174,2486,1238,0,2069,4225,1673,70495,58720,17998,120441,422132,183522,661,77359,941668,431055,992381,316671,140687,536332,2402122,6227,26,267,87,2,1863,963,353004,16881,0,184,1870,58362,116948,92986,5,3605,839194,3118,150376,32051,13524,5456,0,311500,5093,647,12657,183,4161,32,3261,6545,99514,1994034,11055,676234,177407,10,394,74,290,1898,17,1108,346,12,761,0,0,10847,74291,1,106105,1303,108118,1384,18200,10519
105,2020-12-27,41096,31565,65862,7288,10354,146,1407926,139113,114,3194,62,1217,563,221,19529,833,323002,168971,6177,89456,451961,301,166036,0,9281,3061,445,130222,75717,11627,6677235,149,111008,4775,103223,687,11447,360,24892,461134,1924,1662,569578,986,941,584,486,180,2003,261,145,165,367,939,1270,7474,63637,1016,336,682,934,155,287,46,75,18,487,844,1384,221,815,299,1,977,213,1290,1455975,626,5831,14484,128842,21752,191226,9705,2057,565841,531,19,111718,699,5706,83,128604,184507,110015,39989,5097,623,15822,7016,109293,44,26000,9995,4842,2242,98,2964,37,8496,172,14,855,0,166146,9331,3660,203547,1272032,53180,93764,57,124267,2386,13067,5680,8563,15,55704,130420,5506,9782669,583676,951860,531803,23364,364013,1394011,10019,182440,261514,172673,77423,39268,39564,145579,74820,37,25326,122657,1466,1406,68990,1591,61751,37574,7,17228,5682,84411,13072,4421,10668,4,10297,496,1038766,127404,673,711,36993,398060,16119,18039,249863,5092,174,2529,1238,0,2069,4225,1673,71034,59231,17998,120976,423892,185966,661,78262,943637,438678,999610,319746,140866,540437,2426094,6289,27,267,87,2,1863,963,353179,16936,0,184,1872,58370,119086,93787,5,3605,844874,3118,150376,32701,13524,5479,0,317600,5141,653,12692,183,4180,32,3261,6551,100207,2015230,11180,683273,178672,10,394,74,290,2045,17,1142,346,12,763,0,0,11366,74291,1,106453,1303,109377,1384,18210,10593
