,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Nunavut,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Repatriated Travellers,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
121,2021-08-12,6988,2460,4695,129,1070,43,108569,4669,3,93,0,7,4,13,820,9,10753,5109,311,1384,23613,48,3572,25285,344,113,3,18109,9698,1973,566896,3,18321,170,12667,38,298,1634,1338,2331,1779,1,0,1184,46,7,0,93,4,9412,0,11242,0,586,8,98,174,36243,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123097,147,179,1050,5199,354,8278,3757,456,30372,2,0,2555,13,156,0,3975,31870,16604,2759,123,36,1279,905,4452,345,997,196,184,291,184,175,0,298,1,0,33,7,111365,165,251,6279,91860,899,13158,1,10960,84,271,569,576,0,8310,30037,30,430254,113664,96215,19466,5059,6604,128334,1268,15371,10173,10791,4273,0,2144,2276,2380,2426,9,2561,7962,391,221,3835,58,4438,827,2,950,1919,11691,222,534,429,0,627,21,246811,0,6298,33,869,1640,10711,1671,3244,10212,115,17,132,38,17894,0,26,197,196,2200,5527,807,3974,24266,0,6932,192,15383,197209,29539,75291,17525,601,34334,165201,930,3,95,12,0,90,37,8311,1554,7152,91,121,43,12544,4433,0,870,76247,120,82407,5620,2803,0,672,14658,10807,1930,817,124,50,6942,29,163,1159,21310,52703,2832,56021,1992,0,33,37,2,92,0,95,36,1,0,19,130701,619820,5996,956,1,3764,4813,3621,1395,3512,4047
122,2021-08-13,7000,2461,4730,129,1082,43,108815,4678,3,97,0,7,4,13,820,9,10753,5125,311,1384,23810,48,3582,25287,344,113,3,18152,9701,1973,567862,3,18332,170,12879,38,298,1654,1338,2332,1779,1,0,1185,46,7,0,93,4,9416,0,11242,0,586,8,98,174,36287,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123221,147,179,1050,5211,358,8280,3842,459,30372,2,0,2558,13,156,0,3976,31870,16609,2769,123,36,1279,912,4460,360,998,197,188,291,184,175,0,298,1,0,33,7,111454,165,251,6321,91871,906,13182,1,11006,89,277,570,576,0,8373,30038,30,430732,115096,96742,19541,5059,6611,128379,1276,15396,10187,10791,4302,0,2148,2279,2383,2433,9,2561,7967,397,221,3869,58,4440,828,2,951,1941,11968,222,534,429,0,634,21,247414,0,6301,33,871,1640,10823,1690,3262,10239,115,17,133,39,17900,0,26,197,196,2211,5532,808,3974,24339,0,6939,192,15402,197279,29838,75297,17537,601,34337,165996,938,3,95,12,0,90,37,8388,1570,7158,91,121,44,12544,4433,0,870,76631,120,82470,5776,2804,0,676,14658,10808,1933,819,124,50,7126,29,165,1167,21600,52860,2856,56085,1994,0,33,37,2,92,0,95,36,1,0,19,130801,620876,5998,964,1,3781,5088,3622,1397,3515,4073
123,2021-08-14,7010,2463,4766,129,1086,43,108936,4685,3,102,0,7,4,13,820,9,10754,5138,311,1384,23988,48,3593,25287,344,113,3,18152,9701,1973,568788,3,18339,170,13078,38,299,1666,1338,2332,1779,1,0,1185,46,7,0,93,4,9418,0,11243,0,586,8,99,174,36331,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123356,147,179,1050,5211,359,8282,3925,461,30373,2,0,2559,13,156,0,3976,31870,16615,2781,123,37,1279,924,4471,368,1002,197,188,291,184,175,0,298,1,0,33,7,111507,165,251,6371,91874,913,13206,1,11085,90,279,573,576,0,8373,30038,30,431225,116366,97208,19606,5059,6622,128413,1285,15413,10203,10791,4319,0,2156,2280,2386,2439,9,2561,7972,397,221,3869,58,4446,828,2,952,1955,12228,222,534,430,0,636,21,248167,0,6304,33,872,1642,10933,1707,3271,10259,116,17,133,40,17906,0,26,197,196,2219,5542,808,3974,24406,0,6947,192,15420,197340,30070,75299,17549,601,34342,166795,949,3,95,12,0,90,37,8388,1587,7163,91,121,44,12544,4433,0,878,76869,120,82470,5936,2804,0,680,14658,10810,1935,821,124,50,7343,29,165,1173,21745,53005,2863,56126,1997,0,33,37,2,92,0,95,37,1,0,19,130894,621130,6001,970,1,3789,5437,3623,1401,3521,4090
124,2021-08-15,7021,2464,4794,129,1100,43,109041,4695,3,110,0,7,4,13,820,9,10756,5153,311,1384,24175,48,3604,25287,344,113,3,18185,9701,1973,569058,3,18344,170,13263,38,300,1683,1338,2332,1779,1,0,1185,46,7,0,93,4,9418,0,11242,0,586,8,99,174,36380,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123459,147,179,1050,5211,359,8283,4023,462,30373,2,0,2560,13,156,0,3980,31870,16619,2789,123,37,1279,934,4478,368,1003,197,188,291,184,175,0,298,1,0,33,7,111551,165,271,6406,91878,922,13223,1,11155,90,287,574,576,0,8373,30038,30,431642,117588,97828,19672,5059,6668,128432,1300,15423,10213,10791,4340,0,2167,2284,2389,2446,9,2561,7976,397,221,3904,58,4451,828,2,952,1968,12510,222,535,430,0,640,21,248167,0,6308,33,876,1644,11017,1716,3277,10292,119,17,133,40,17909,0,26,197,196,2219,5552,808,3993,24478,0,6951,192,15439,197393,30340,75299,17562,601,34348,167595,959,3,95,12,0,90,37,8388,1600,7167,98,121,44,12544,4433,0,883,77141,120,82470,6096,2813,0,683,14658,10813,1937,821,125,50,7552,30,165,1180,21827,53159,2882,56159,2001,0,33,37,2,92,0,95,37,1,0,19,130953,621306,6003,976,1,3799,5774,3623,1403,3529,4109
125,2021-08-16,7025,2466,4830,129,1103,43,109105,4702,3,111,0,7,4,13,820,9,10757,5170,313,1384,24349,48,3613,25299,344,113,3,18185,9711,2043,569492,3,18376,170,13445,38,300,1704,1338,2333,1780,1,0,1187,46,7,0,93,4,9418,0,11242,0,586,8,99,174,36420,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123580,147,179,1050,5255,363,8285,4088,462,30375,2,0,2560,13,156,0,3985,31870,16625,2794,123,37,1279,942,4489,394,1003,198,211,335,221,175,0,298,1,0,33,7,111576,165,271,6436,91905,930,13237,1,11189,90,292,578,576,0,8440,30041,30,432079,118833,98483,19740,5059,6687,128456,1311,15450,10222,11725,4350,0,2173,2286,2393,2451,9,2563,7982,399,221,3933,58,4452,828,2,954,1983,12784,222,535,431,0,645,22,248652,0,6313,33,880,1646,11119,1731,3285,10327,121,17,134,40,17915,0,26,197,196,2223,5560,809,3999,24573,0,6962,192,15455,197393,30366,75299,17573,601,34353,168384,969,3,95,12,0,90,37,8419,1614,7174,98,121,44,12544,4433,0,892,77440,120,82595,6263,2816,0,685,14658,10817,1940,821,125,50,7734,33,165,1188,21905,53324,2893,56190,2003,0,33,37,2,92,0,96,37,1,0,19,130979,622359,6004,981,1,3815,6141,3625,1405,3538,4109
126,2021-08-17,7031,2468,4867,129,1118,43,109405,4713,3,114,0,7,4,13,820,9,10757,5188,313,1384,24547,48,3625,25299,347,113,3,18222,9716,2043,570598,3,18395,170,13623,38,300,1718,1338,2336,1781,1,0,1188,46,7,0,93,4,9428,0,11242,0,586,8,99,174,36438,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123688,147,179,1050,5269,365,8288,4156,467,30376,2,0,2562,13,156,0,3985,31870,16630,2804,123,37,1279,951,4495,405,1006,200,224,346,224,175,0,310,1,0,33,7,111659,165,271,6483,91927,930,13253,1,11219,90,293,582,576,0,8496,30042,30,432519,120013,99108,19815,5059,6704,128510,1320,15497,10239,11725,4354,0,2178,2291,2395,2457,9,2565,7988,399,245,3956,58,4458,828,2,954,1998,13077,222,535,433,0,647,22,249529,0,6320,33,884,1651,11242,1748,3288,10354,121,17,135,41,17920,0,26,197,196,2229,5574,810,4007,24639,0,6970,192,15473,197539,30462,75306,17584,601,34359,169169,977,3,95,12,0,90,37,8419,1625,7177,98,121,45,12546,4433,0,892,77993,120,82739,6434,2816,0,689,14659,10819,1942,821,125,50,7973,38,170,1196,22025,53507,2905,56237,2006,0,33,37,2,92,0,96,37,1,0,19,131149,623385,6007,987,1,3815,6472,3625,1407,3550,4156
127,2021-08-18,7043,2471,4898,129,1125,43,109652,4716,3,115,0,7,4,13,820,10,10757,5208,313,1385,24719,48,3637,25305,347,119,3,18236,9718,2043,571662,3,18411,171,13786,38,300,1730,1338,2338,1782,1,0,1188,46,7,0,93,4,9431,0,11278,0,586,8,99,174,36456,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123781,147,179,1050,5284,369,8291,4240,470,30378,2,0,2562,13,156,0,3989,31870,16638,2812,123,37,1281,961,4505,413,1008,201,235,346,243,175,0,310,1,0,33,7,111761,165,277,6532,91949,945,13278,1,11273,94,299,587,576,0,8527,30045,30,433049,121141,99691,19886,5074,6723,128579,1339,15527,10252,11725,4378,0,2191,2295,2397,2462,9,2566,7993,399,245,3968,58,4461,829,2,954,2012,13302,222,535,433,0,653,22,250469,0,6328,33,889,1657,11345,1761,3300,10396,121,17,135,42,17927,0,26,197,196,2229,5589,811,4013,24713,0,6981,192,15492,197659,30623,75307,17601,601,34365,169948,980,3,95,12,0,90,37,8419,1636,7183,98,121,46,12547,4436,0,897,78377,120,82883,6604,2818,0,692,14662,10821,1947,821,125,50,8285,40,172,1200,22304,53675,2917,56297,2009,0,33,37,2,92,0,96,37,1,0,19,131260,624560,6012,994,1,3830,6770,3627,1411,3556,4181
128,2021-08-19,7047,2473,4929,129,1133,43,109841,4727,3,119,0,7,4,13,820,10,10760,5231,316,1385,24878,48,3649,25312,350,119,3,18236,9721,2081,572641,3,18438,171,13945,38,300,1747,1338,2342,1784,1,0,1188,46,7,0,93,4,9448,0,11277,0,586,8,99,174,36524,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,123901,147,179,1053,5296,373,8294,4319,473,30382,2,0,2562,13,156,0,3989,31985,16647,2817,123,37,1281,973,4518,421,1010,201,245,346,243,175,0,310,1,0,33,7,111890,165,277,6590,91963,945,13298,1,11339,96,302,587,582,0,8527,30046,30,433589,122633,100255,19958,5074,6752,128634,1342,15553,10264,11725,4404,0,2197,2303,2399,2468,9,2567,7999,400,245,4001,58,4466,830,2,954,2028,13480,222,535,435,0,661,22,251305,0,6338,33,891,1662,11472,1773,3316,10429,124,17,136,42,17933,0,26,198,196,2244,5608,811,4020,24783,0,6990,192,15508,197716,30881,75311,17613,601,34379,170716,996,3,97,12,0,90,37,8439,1641,7188,98,121,46,12547,4438,0,897,78694,120,83004,6790,2820,0,696,14664,10828,1953,826,125,50,8586,41,172,1208,22304,53891,2931,56352,2012,0,33,37,2,93,0,96,37,1,0,19,131373,626341,6013,1002,1,3859,7150,3628,1414,3564,4198
129,2021-08-20,7054,2475,4957,129,1138,43,110070,4732,3,122,0,7,4,13,820,9,10761,5252,330,1385,25023,48,3659,25320,351,119,3,18256,9722,2081,573511,3,18459,171,14096,38,302,1762,1338,2343,1785,1,0,1188,46,7,0,93,4,9450,0,11279,0,586,8,99,174,36566,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124023,147,179,1053,5312,380,8295,4397,477,30384,2,0,2563,13,157,0,3989,31985,16654,2824,123,37,1281,984,4539,432,1012,204,257,346,274,175,0,310,1,0,33,7,111941,165,285,6649,91980,945,13328,1,11372,99,306,591,582,0,8594,30046,30,433964,123981,100810,20025,5074,6759,128683,1356,15592,10273,11725,4435,0,2202,2307,2401,2473,11,2568,8004,400,245,4017,58,4471,830,2,954,2044,13713,222,535,435,0,665,22,252080,0,6346,33,892,1663,11587,1783,3325,10455,124,17,136,42,17939,0,26,198,196,2247,5632,811,4020,24848,0,6998,192,15528,197752,31198,75315,17622,601,34388,171480,1005,3,97,12,0,90,37,8439,1648,7195,98,121,47,12547,4438,0,897,78983,120,83136,6985,2820,0,696,14668,10834,1959,827,125,50,8826,42,172,1215,22394,54095,2931,56399,2014,0,33,37,2,93,0,96,37,1,0,19,131487,627819,6015,1008,1,3859,7540,3629,1415,3569,4198
130,2021-08-21,7065,2477,4984,129,1140,43,110217,4737,3,125,0,7,4,13,820,9,10761,5279,330,1386,25143,48,3670,25320,351,119,3,18296,9722,2081,574209,3,18467,171,14236,38,302,1778,1338,2343,1785,1,0,1188,46,7,0,93,4,9451,0,11279,0,586,8,99,174,36605,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124121,147,179,1053,5312,389,8298,4481,483,30384,2,0,2564,13,157,0,3989,31985,16663,2831,123,37,1281,991,4553,433,1013,204,257,346,274,175,0,310,1,0,16,7,112070,165,285,6723,91983,961,13351,1,11450,99,308,591,582,0,8594,30046,30,434367,125342,101354,20110,5074,6775,128728,1371,15625,10273,11725,4467,0,2215,2315,2403,2478,11,2568,8008,400,245,4017,58,4481,830,2,954,2059,13936,222,536,436,0,672,22,252927,0,6356,33,896,1666,11677,1785,3333,10485,126,17,136,42,17947,0,26,198,196,2247,5654,811,4020,24923,0,7003,192,15550,197818,31596,75316,17630,601,34403,172257,1010,3,97,12,0,90,37,8457,1659,7206,98,121,47,12547,4438,0,897,79251,120,83136,7183,2820,0,697,14668,10838,1964,828,125,50,9087,46,172,1219,22457,54327,2931,56457,2018,0,33,37,2,93,0,96,37,1,0,19,131591,628355,6016,1015,1,3886,7540,3632,1416,3573,4236
131,2021-08-22,7070,2478,5004,129,1153,43,110352,4752,3,128,0,7,4,13,820,9,10762,5308,330,1386,25282,48,3681,25320,351,119,3,18302,9722,2081,574527,3,18475,171,14374,38,303,1792,1338,2343,1785,1,0,1188,46,7,0,93,4,9453,0,11279,0,586,8,99,174,36650,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124216,147,179,1053,5312,395,8301,4544,485,30385,2,0,2566,13,157,1,3989,31985,16671,2840,123,37,1281,1004,4561,438,1014,204,257,346,274,175,0,310,1,0,16,7,112185,165,296,6771,91987,968,13384,1,11500,103,314,594,582,0,8594,30046,30,434756,126372,102038,20184,5074,6830,128751,1371,15649,10293,11725,4497,0,2222,2326,2404,2484,11,2569,8011,400,245,4051,58,4487,830,2,954,2074,14168,223,536,436,0,673,22,253155,0,6363,33,902,1671,11792,1800,3342,10509,126,17,137,42,17953,0,26,198,196,2268,5668,811,4031,25003,0,7009,192,15571,197879,31810,75316,17639,601,34412,173003,1021,3,97,12,0,90,37,8457,1671,7214,98,121,49,12547,4440,0,918,79421,120,83136,7366,2822,0,699,14668,10841,1971,828,125,50,9320,48,172,1225,22537,54533,2931,56498,2020,0,33,37,2,93,0,96,37,1,0,19,131640,628525,6016,1021,1,3886,8277,3637,1418,3574,4249
132,2021-08-23,7076,2478,5034,130,1163,43,110609,4762,3,128,0,7,4,13,820,9,10763,5340,338,1387,25399,48,3691,25341,353,125,3,18313,9740,2171,574848,3,18532,171,14499,38,305,1808,1338,2348,1801,1,0,1188,46,7,0,93,4,9453,0,11280,0,586,8,99,174,36688,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124315,147,179,1053,5361,397,8303,4618,491,30385,2,0,2567,13,157,1,3994,32092,16676,2846,123,37,1285,1022,4571,444,1014,204,311,389,278,175,0,310,1,0,16,7,112247,165,301,6831,92028,974,13422,1,11516,103,314,594,583,0,8670,30052,30,435110,127214,102648,20262,5074,6856,128795,1402,15681,10308,12655,4528,0,2228,2343,2407,2489,11,2569,8014,400,245,4076,58,4494,830,2,955,2082,14342,225,536,436,0,677,25,253526,0,6369,33,907,1680,11889,1808,3345,10533,128,17,138,42,17956,0,26,198,196,2276,5695,811,4038,25094,0,7015,192,15593,197879,31961,75316,17645,601,34425,173768,1027,3,97,12,0,90,37,8481,1680,7218,98,121,50,12547,4441,0,927,79584,120,83337,7560,2826,0,700,14668,10845,1977,828,125,50,9562,49,173,1237,22609,54765,2960,56526,2024,0,33,37,2,94,0,96,37,1,0,20,131680,629910,6016,1028,1,3909,8666,3642,1420,3578,4293
133,2021-08-24,7083,2480,5063,130,1166,43,110806,4768,3,130,0,7,4,13,820,9,10768,5370,338,1387,25513,48,3701,25342,355,127,3,18330,9750,2171,575742,3,18565,171,14622,38,306,1821,1338,2355,1801,1,0,1188,46,7,0,93,4,9471,0,11283,0,592,8,99,174,36701,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124388,147,179,1053,5378,402,8306,4710,493,30385,2,0,2568,13,157,1,4002,32104,16683,2855,123,37,1285,1033,4580,453,1014,207,328,427,278,175,0,310,1,0,17,7,112362,165,301,6891,92067,982,13466,1,11552,108,318,601,583,0,8704,30054,30,435758,128252,103357,20337,5074,6880,128855,1417,15723,10320,12655,4564,0,2237,2356,2409,2494,11,2569,8019,400,245,4099,58,4498,830,2,955,2098,14553,225,536,437,0,681,26,254466,0,6374,33,907,1690,11994,1813,3346,10568,128,17,140,43,17967,0,26,199,196,2281,5727,811,4043,25220,0,7018,192,15613,197944,32264,75324,17658,601,34439,174542,1038,3,97,12,0,90,37,8481,1697,7226,98,121,50,12547,4442,0,927,79953,120,83527,7750,2828,0,704,14670,10853,1981,829,125,50,9788,51,175,1244,22714,54995,2962,56573,2026,0,33,37,2,94,0,96,37,1,0,20,131854,631332,6020,1035,1,3924,9014,3646,1424,3583,4320
134,2021-08-25,7090,2483,5096,130,1176,43,110966,4778,3,133,0,7,4,13,820,9,10770,5403,343,1388,25627,48,3712,25348,356,127,3,18350,9758,2171,576645,6,18613,171,14737,38,307,1835,1338,2356,1802,1,0,1189,46,7,1,94,4,9535,0,11284,0,592,8,99,174,36718,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124474,147,179,1055,5394,413,8310,4806,495,30387,2,0,2571,13,157,1,4006,32134,16691,2863,123,37,1285,1042,4593,459,1018,207,353,427,291,175,0,332,1,0,17,7,112430,165,301,6949,92090,982,13509,1,11615,110,318,602,583,0,8704,30055,30,436365,129293,104022,20410,5092,6908,128914,1431,15768,10338,12655,4600,0,2257,2370,2412,2498,11,2570,8024,403,245,4126,58,4505,830,2,955,2111,14818,225,537,437,0,684,27,255452,0,6380,33,913,1695,12079,1822,3349,10612,132,17,142,46,17974,0,26,199,198,2288,5755,814,4047,25320,0,7023,192,15633,198031,32492,75329,17674,601,34453,175328,1048,3,101,12,0,90,37,8481,1706,7233,98,121,52,12547,4443,0,938,80469,120,83690,7948,2828,0,705,14674,10857,1985,830,125,50,10085,52,175,1252,22860,55212,2968,56616,2028,0,33,37,2,94,0,96,37,1,0,20,132003,632822,6022,1043,1,3940,9349,3654,1438,3586,4338
135,2021-08-26,7093,2486,5121,130,1182,43,111117,4785,3,135,0,7,4,13,820,9,10772,5434,343,1388,25729,48,3723,25354,356,127,3,18371,9770,2213,577565,6,18647,171,14850,38,307,1841,1350,2360,1804,1,0,1189,46,7,1,94,4,9536,0,11285,0,594,8,99,174,36778,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124567,147,183,1057,5417,415,8316,4902,495,30393,2,0,2573,13,157,1,4007,32166,16701,2872,123,37,1286,1057,4606,468,1018,208,370,427,291,175,0,332,1,0,17,7,112551,165,311,7028,92108,991,13539,1,11694,115,326,606,584,0,8802,30056,31,436861,130182,104716,20480,5092,6937,128957,1453,15820,10350,12655,4635,0,2265,2387,2414,2503,12,2571,8031,403,245,4152,58,4513,830,2,955,2129,15211,225,537,438,0,693,27,256287,0,6384,33,919,1704,12176,1825,3361,10638,133,17,142,47,17982,0,26,199,198,2298,5782,814,4049,25415,0,7031,192,15653,198064,32728,75332,17689,601,34471,176127,1056,3,101,12,0,90,37,8481,1717,7240,102,121,52,12547,4444,0,938,80826,120,83861,8157,2831,0,707,14682,10863,1989,832,125,50,10314,56,175,1258,22932,55469,2973,56682,2031,0,33,37,2,95,0,96,38,1,0,20,132143,635042,6025,1050,1,3955,9667,3657,1444,3587,4356
136,2021-08-27,7101,2487,5148,130,1186,43,111270,4796,3,137,0,7,4,13,820,9,10776,5469,354,1388,25846,48,3735,25360,356,128,3,18371,9785,2213,578326,7,18690,171,14968,38,308,1858,1350,2364,1807,1,0,1189,46,7,1,94,4,9544,0,11285,0,596,8,99,174,36807,6,9,6,1,2,8,2,2,6,7,13,22,212,4512,4,1,0,1,3,2,0,0,0,3,7,7,0,3,3,0,0,3,2,1,124648,147,183,1057,5431,416,8318,4984,500,30399,2,0,2576,13,157,1,4007,32166,16706,2880,123,37,1287,1063,4618,479,1019,215,385,427,291,175,0,332,1,0,17,7,112650,165,311,7101,92125,1001,13561,1,11768,115,326,609,584,0,8802,30057,32,437370,130781,105287,20559,5092,6947,129002,1465,15877,10350,12655,4666,0,2276,2403,2415,2507,12,2573,8035,403,245,4165,58,4520,830,2,955,2148,15550,225,538,439,0,699,27,257150,0,6387,33,923,1708,12268,1834,3369,10663,133,17,142,47,17985,0,26,199,198,2308,5818,814,4049,25535,0,7039,192,15675,198115,32841,75335,17703,602,34490,176904,1065,3,101,12,0,90,37,8512,1729,7248,102,121,52,12548,4446,0,938,81187,120,84000,8371,2831,0,709,14685,10870,1993,833,125,50,10587,58,177,1267,23030,55713,2981,56769,2035,0,33,37,2,95,0,97,38,1,0,20,132243,636763,6026,1056,1,3955,10053,3663,1447,3587,4374
